domain,domain_link,domain_group,crawled_by,requires_www,status_code,page_crawl_error,logo_found,logo_is_image,image_group,final_groups,logo_scrape_error,logo_link,logo_src,logo_image_type,logo_image_type.1,selected,logo_file_name,id
remax-go.com.ar,https://remax-go.com.ar,domain_group_297,,,904.0,"HTTPSConnectionPool(host='www.remax-go.com.ar', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,remax-go_com_ar
remax-buchholz.de,https://remax-buchholz.de,domain_group_297,,,200.0,,True,True,group_229,,,https://remax-buchholz.de/media/images/partner/logo-ivd_80x80.jpg,/media/images/partner/logo-ivd_80x80.jpg,jpg,,,logos\remax-buchholz_de.jpg,remax-buchholz_de
remaxcrystal.com,https://remaxcrystal.com,domain_group_297,,,200.0,,True,True,group_507,,,https://d1c1nnmg2cxgwe.cloudfront.net/agences/remax-crystal/images/logo_remax_crystal_fond_noir.png,https://d1c1nnmg2cxgwe.cloudfront.net/agences/remax-crystal/images/logo_remax_crystal_fond_noir.png,png,,,logos\remaxcrystal_com.png,remaxcrystal_com
remax.fi,https://remax.fi,domain_group_297,,,200.0,,True,True,group_716,,,https://remax.fi/wp-content/uploads/2022/03/logo.png,https://remax.fi/wp-content/uploads/2022/03/logo.png,png,,,logos\remax_fi.png,remax_fi
lvs-oxford.org.uk,https://lvs-oxford.org.uk,domain_group_298,,,200.0,,True,False,,,,https://www.lvs-oxford.org.uk/wp-content/themes/lvs-ascot-aubergine/images/icons/any-icon.php?icon=X-Logo-White.svg&colour=White,https://www.lvs-oxford.org.uk/wp-content/themes/lvs-ascot-aubergine/images/icons/any-icon.php?icon=X-Logo-White.svg&colour=White,php,,,logos\lvs-oxford_org_uk.php,lvs-oxford_org_uk
castsoftware.it,https://castsoftware.it,domain_group_299,,,200.0,,True,True,group_163,,,https://10154.fs1.hubspotusercontent-na1.net/hub/10154/hubfs/SIF-2023/marsh-mclennan-logo.png?width=130&amp;height=10&amp;name=marsh-mclennan-logo.png,https://10154.fs1.hubspotusercontent-na1.net/hub/10154/hubfs/SIF-2023/marsh-mclennan-logo.png?width=130&amp;height=10&amp;name=marsh-mclennan-logo.png,WEBP,,,logos\castsoftware_it.png,castsoftware_it
jll.co.kr,https://jll.co.kr,domain_group_300,,,200.0,,True,True,group_525,,,https://jll.co.kr/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_co_kr.svg,jll_co_kr
jll.lu,https://jll.lu,domain_group_300,,,200.0,,True,True,group_525,,,https://jll.lu/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_lu.svg,jll_lu
jll.com.lk,https://jll.com.lk,domain_group_300,,,200.0,,True,True,group_525,,,https://jll.com.lk/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_com_lk.svg,jll_com_lk
jll.fi,https://jll.fi,domain_group_300,,,200.0,,True,True,group_525,,,https://jll.fi/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_fi.svg,jll_fi
jll.co.il,https://jll.co.il,domain_group_300,,,200.0,,True,True,group_525,,,https://jll.co.il/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_co_il.svg,jll_co_il
jll.ch,https://jll.ch,domain_group_300,,,200.0,,True,True,group_525,,,https://jll.ch/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_ch.svg,jll_ch
jll.nz,https://jll.nz,domain_group_300,,True,200.0,,,True,group_525,,,https://jll.nz/content/dam/jll-com/images/logos/jll-logo-positive.svg,/content/dam/jll-com/images/logos/jll-logo-positive.svg,svg,,,logos\jll_nz.svg,jll_nz
promat.ch,https://promat.ch,domain_group_301,,,200.0,,True,True,group_927,,,https://promat.ch/_img/logo.svg,/_img/logo.svg,svg,,,logos\promat_ch.svg,promat_ch
processcommunicationmodel.sk,https://processcommunicationmodel.sk,domain_group_301,,,200.0,,True,True,group_287,,,https://processcommunicationmodel.sk/wp-content/uploads/2023/05/pcm_logo.svg,https://processcommunicationmodel.sk/wp-content/uploads/2023/05/pcm_logo.svg,svg,,,logos\processcommunicationmodel_sk.svg,processcommunicationmodel_sk
promstahl.de,https://promstahl.de,domain_group_301,,,200.0,,,True,group_809,,,https://promstahl.de/assets/images/d/grupa_kapitalowa_immobile_logo_poziom-91f81a99.svg,assets/images/d/grupa_kapitalowa_immobile_logo_poziom-91f81a99.svg,svg,,,logos\promstahl_de.svg,promstahl_de
msd-animal-health.pt,https://msd-animal-health.pt,domain_group_302,,True,200.0,,True,True,group_255,,,https://www.msd-animal-health.pt/wp-content/uploads/sites/17/2020/05/msd-animal-health-logo.png,https://www.msd-animal-health.pt/wp-content/uploads/sites/17/2020/05/msd-animal-health-logo.png,WEBP,,,logos\msd-animal-health_pt.png,msd-animal-health_pt
msd-animal-health.es,https://msd-animal-health.es,domain_group_302,,,200.0,"HTTPSConnectionPool(host='www.msd-animal-health.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",True,True,group_255,,,https://www.msd-animal-health.es/wp-content/uploads/sites/20/2020/05/msd-animal-health-logo.png,https://www.msd-animal-health.es/wp-content/uploads/sites/20/2020/05/msd-animal-health-logo.png,WEBP,,,logos\msd-animal-health_es.png,msd-animal-health_es
msd-animal-health.dk,https://msd-animal-health.dk,domain_group_302,,,904.0,"HTTPSConnectionPool(host='www.msd-animal-health.dk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,msd-animal-health_dk
msd-animal-health.it,https://msd-animal-health.it,domain_group_302,,True,904.0,"HTTPSConnectionPool(host='www.msd-animal-health.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,msd-animal-health_it
msd-animal-health.co.nz,https://msd-animal-health.co.nz,domain_group_302,,,904.0,"HTTPSConnectionPool(host='www.msd-animal-health.co.nz', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,msd-animal-health_co_nz
msd-animal-health.co.uk,https://msd-animal-health.co.uk,domain_group_302,,,904.0,"HTTPSConnectionPool(host='www.msd-animal-health.co.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,msd-animal-health_co_uk
msd-animal-health.pl,https://msd-animal-health.pl,domain_group_302,,,904.0,"HTTPSConnectionPool(host='www.msd-animal-health.pl', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,msd-animal-health_pl
msd-animal-health.com.au,https://msd-animal-health.com.au,domain_group_302,,,904.0,"HTTPSConnectionPool(host='www.msd-animal-health.com.au', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,msd-animal-health_com_au
msd-animal-health.be,https://msd-animal-health.be,domain_group_302,,,904.0,"HTTPSConnectionPool(host='nl.msd-animal-health.be', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",False,,,,,,,,,,,msd-animal-health_be
kia-gj-remagen-rolandseck.de,https://kia-gj-remagen-rolandseck.de,domain_group_303,,True,200.0,,True,True,group_1228,,,https://kia-gj-remagen-rolandseck.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,png,,,logos\kia-gj-remagen-rolandseck_de.png,kia-gj-remagen-rolandseck_de
netterden.com,https://netterden.com,domain_group_304,,,904.0,"HTTPSConnectionPool(host='www.netterden.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,netterden_com
hertz.com.ge,https://hertz.com.ge,domain_group_305,,,200.0,,,True,group_206,,,https://hertz.com.ge/images/page/logo.png,/images/page/logo.png,png,,,logos\hertz_com_ge.png,hertz_com_ge
hertz-autopozicovna.sk,https://hertz-autopozicovna.sk,domain_group_305,,,200.0,,True,True,group_254,,,https://www.hertz-autopozicovna.sk/wp-content/uploads/2020/05/hertz2-logo.png,https://www.hertz-autopozicovna.sk/wp-content/uploads/2020/05/hertz2-logo.png,png,,,logos\hertz-autopozicovna_sk.png,hertz-autopozicovna_sk
hertz.am,https://hertz.am,domain_group_305,,,200.0,,True,True,group_206,,,https://hertz.am/images/page/logo.png,/images/page/logo.png,png,,,logos\hertz_am.png,hertz_am
hertz.com.cy,https://hertz.com.cy,domain_group_305,,,200.0,,True,True,group_133,,,https://hertz.com.cy/media/6864/hertzlogo.svg,/media/6864/hertzlogo.svg,svg,,,logos\hertz_com_cy.svg,hertz_com_cy
hertzhn.com,https://hertzhn.com,domain_group_305,,,200.0,,False,True,group_983,,,,,webp,,,logos\hertzhn_com.webp,hertzhn_com
hertz-autopujcovna.cz,https://hertz-autopujcovna.cz,domain_group_305,,,200.0,,True,True,group_254,,,https://www.hertz-autopujcovna.cz/wp-content/uploads/2020/05/hertz2-logo.png,https://www.hertz-autopujcovna.cz/wp-content/uploads/2020/05/hertz2-logo.png,png,,,logos\hertz-autopujcovna_cz.png,hertz-autopujcovna_cz
hertz.ro,https://hertz.ro,domain_group_305,,True,200.0,,True,True,group_133,,,https://hertz.ro/media/6864/hertzlogo.svg,/media/6864/hertzlogo.svg,svg,,,logos\hertz_ro.svg,hertz_ro
hertz-tilburg.nl,https://hertz-tilburg.nl,domain_group_305,,,901.0,"HTTPSConnectionPool(host='www.hertz-tilburg.nl', port=443): Read timed out. (read timeout=10)",,True,group_641,,,,,png,,,logos\hertz-tilburg_nl.png,hertz-tilburg_nl
hertz.yt,https://hertz.yt,domain_group_305,,True,200.0,,True,True,group_325,,,https://www.hertz.yt/theme/images/logos/logo-hertz.png,https://www.hertz.yt/theme/images/logos/logo-hertz.png,png,,,logos\hertz_yt.png,hertz_yt
hertz.com.do,https://hertz.com.do,domain_group_305,,,200.0,,False,True,group_206,,,,,png,,,logos\hertz_com_do.png,hertz_com_do
landi.swiss,https://landi.swiss,domain_group_306,,,200.0,,True,True,group_1069,,,https://landi.swiss/assets/logos/landi_logo.svg,assets/logos/landi_logo.svg,svg,,,logos\landi_swiss.svg,landi_swiss
landermitsubishi.com.au,https://landermitsubishi.com.au,domain_group_306,,,200.0,,True,True,group_669,,,https://web-assets.cdn.dealersolutions.com.au/modular.multisite.dealer.solutions/wp-content/uploads/2019/03/22164420/Mitsubishi-Logo-New-2019.png,https://web-assets.cdn.dealersolutions.com.au/modular.multisite.dealer.solutions/wp-content/uploads/2019/03/22164420/Mitsubishi-Logo-New-2019.png,png,,,logos\landermitsubishi_com_au.png,landermitsubishi_com_au
landish.ca,https://landish.ca,domain_group_306,,,904.0,"HTTPSConnectionPool(host='www.landish.ca', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,True,group_1108,,,,,png,,,logos\landish_ca.png,landish_ca
hansa-flex.com.cn,https://hansa-flex.com.cn,domain_group_307,,,200.0,,False,,,,,,,,,,,hansa-flex_com_cn
hansa-flex.at,https://hansa-flex.at,domain_group_307,,,200.0,,True,,,,"Other error: HTTPSConnectionPool(host='www.hansa-flex.at', port=443): Max retries exceeded with url: /wp-content/uploads/logo.svg (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",https://www.hansa-flex.at/wp-content/uploads/logo.svg,https://www.hansa-flex.at/wp-content/uploads/logo.svg,,,,,hansa-flex_at
hansa-flex.com.pl,https://hansa-flex.com.pl,domain_group_307,,,200.0,,False,False,,,,,,svg,,,logos\hansa-flex_com_pl.svg,hansa-flex_com_pl
hansa-flex.be,https://hansa-flex.be,domain_group_307,,,200.0,,True,True,group_934,,,https://hansa-flex.be/typo3conf/ext/hf_screen/Resources/Public/Images/Logos/hf-fh-logo.svg,/typo3conf/ext/hf_screen/Resources/Public/Images/Logos/hf-fh-logo.svg,svg,,,logos\hansa-flex_be.svg,hansa-flex_be
hansa-flex.us,https://hansa-flex.us,domain_group_307,,,200.0,,False,True,group_934,,,,,svg,,,logos\hansa-flex_us.svg,hansa-flex_us
hansa-flex.co.uk,https://hansa-flex.co.uk,domain_group_307,,,200.0,,True,True,group_934,,,https://hansa-flex.co.uk/typo3conf/ext/hf_screen/Resources/Public/Images/Logos/hf-fh-logo.svg,/typo3conf/ext/hf_screen/Resources/Public/Images/Logos/hf-fh-logo.svg,svg,,,logos\hansa-flex_co_uk.svg,hansa-flex_co_uk
titancontainers.co.nz,https://titancontainers.co.nz,domain_group_308,,,200.0,"HTTPSConnectionPool(host='www.titancontainers.co.nz', port=443): Read timed out. (read timeout=10)",True,True,group_1092,,,https://titancontainers.co.nz/wp-content/uploads/2023/12/logo.png,https://titancontainers.co.nz/wp-content/uploads/2023/12/logo.png,WEBP,,,logos\titancontainers_co_nz.png,titancontainers_co_nz
titancontainers.dk,https://titancontainers.dk,domain_group_308,,,200.0,,True,True,group_1092,,,https://titancontainers.dk/wp-content/uploads/2023/12/logo.png,https://titancontainers.dk/wp-content/uploads/2023/12/logo.png,png,,,logos\titancontainers_dk.png,titancontainers_dk
titancontainers.us,https://titancontainers.us,domain_group_308,,,,,True,True,group_1092,,,https://titancontainers.us/wp-content/uploads/2023/12/logo.png,https://titancontainers.us/wp-content/uploads/2023/12/logo.png,png,,,logos\titancontainers_us.png,titancontainers_us
titancontainers.com.tr,https://titancontainers.com.tr,domain_group_308,,True,200.0,,False,True,group_774,,,,,png,,,logos\titancontainers_com_tr.png,titancontainers_com_tr
titancontainers.fr,https://titancontainers.fr,domain_group_308,,,200.0,,False,True,group_774,,,,,png,,,logos\titancontainers_fr.png,titancontainers_fr
titancontainers.ie,https://titancontainers.ie,domain_group_308,,,200.0,,True,True,group_1092,,,https://titancontainers.ie/wp-content/uploads/2023/12/logo.png,https://titancontainers.ie/wp-content/uploads/2023/12/logo.png,png,,,logos\titancontainers_ie.png,titancontainers_ie
titancontainers.co.uk,https://titancontainers.co.uk,domain_group_308,,,200.0,,True,True,group_1092,,,https://titancontainers.co.uk/wp-content/uploads/2023/12/logo.png,https://titancontainers.co.uk/wp-content/uploads/2023/12/logo.png,png,,,logos\titancontainers_co_uk.png,titancontainers_co_uk
titancontainers.at,https://titancontainers.at,domain_group_308,,,200.0,,,True,group_1092,,,https://titancontainers.at/wp-content/uploads/2023/12/logo.png,https://titancontainers.at/wp-content/uploads/2023/12/logo.png,png,,,logos\titancontainers_at.png,titancontainers_at
trisa.bg,https://trisa.bg,domain_group_309,,,200.0,,False,,,,,,,,,,,trisa_bg
tridentseafoods.jp,https://tridentseafoods.jp,domain_group_309,,,200.0,,True,True,group_1228,,,https://tridentseafoods.jp/./assets/img/common/logo.svg,./assets/img/common/logo.svg,svg,,,logos\tridentseafoods_jp.svg,tridentseafoods_jp
entergy-neworleans.com,https://entergy-neworleans.com,domain_group_310,,,200.0,,True,True,group_1033,,,https://cdn.entergy-neworleans.com/img/logo-resize.png,//cdn.entergy-neworleans.com/img/logo-resize.png,PNG,,,logos\entergy-neworleans_com.png,entergy-neworleans_com
entergy-texas.com,https://entergy-texas.com,domain_group_310,,,200.0,,True,True,group_1033,,,https://cdn.entergy-texas.com/img/logo-resize.png,//cdn.entergy-texas.com/img/logo-resize.png,PNG,,,logos\entergy-texas_com.png,entergy-texas_com
entergy-louisiana.com,https://entergy-louisiana.com,domain_group_310,,,200.0,,True,True,group_1033,,,https://cdn.entergy-louisiana.com/img/logo-resize.png?v=2,//cdn.entergy-louisiana.com/img/logo-resize.png?v=2,PNG,,,logos\entergy-louisiana_com.png,entergy-louisiana_com
entergy-arkansas.com,https://entergy-arkansas.com,domain_group_310,,,200.0,,True,True,group_1033,,,https://cdn.entergy-arkansas.com/img/logo-resize.png,//cdn.entergy-arkansas.com/img/logo-resize.png,PNG,,,logos\entergy-arkansas_com.png,entergy-arkansas_com
entergynewsroom.com,https://entergynewsroom.com,domain_group_310,,,200.0,,True,True,group_1033,,,https://cdn.entergynewsroom.com/img/logo-resize.png,//cdn.entergynewsroom.com/img/logo-resize.png,PNG,,,logos\entergynewsroom_com.png,entergynewsroom_com
entergy-nuclear.com,https://entergy-nuclear.com,domain_group_310,,,200.0,,True,True,group_1033,,,https://cdn.entergy-nuclear.com/img/logo-resize.png,//cdn.entergy-nuclear.com/img/logo-resize.png,PNG,,,logos\entergy-nuclear_com.png,entergy-nuclear_com
experian.in,https://experian.in,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experian.in', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experian_in
experian.co.nz,https://experian.co.nz,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experian.co.nz', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experian_co_nz
experian.co.uk,https://experian.co.uk,domain_group_311,,,200.0,,False,,,,,,,,,,,experian_co_uk
experian.com.sg,https://experian.com.sg,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experian.com.sg', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experian_com_sg
experianidworks.com,https://experianidworks.com,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experianidworks.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experianidworks_com
experianacademy.com,https://experianacademy.com,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experianacademy.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experianacademy_com
experian.com.my,https://experian.com.my,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experian.com.my', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experian_com_my
experian.com.hk,https://experian.com.hk,domain_group_311,,,904.0,"HTTPSConnectionPool(host='www.experian.com.hk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1000)')))",,,,,,,,,,,,experian_com_hk
kia-diamant-wiesbaden.de,https://kia-diamant-wiesbaden.de,domain_group_312,,True,200.0,,True,True,group_1228,,,https://kia-diamant-wiesbaden.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png,,png,,,logos\kia-diamant-wiesbaden_de.png,kia-diamant-wiesbaden_de
